time_s,radius_cm
153240.0,1.2
153300.0,1.2
153360.0,1.2
153420.0,1.2
153480.0,1.2
153540.0,1.2
153600.0,1.2
153660.0,1.2
153720.0,1.2
153780.0,1.2
153840.0,1.2
153900.0,1.2
153960.0,1.2
154020.0,1.2
154080.0,1.2
154140.0,1.2
154200.0,1.2
154260.0,1.2
154320.0,1.2
154380.0,1.2
154440.0,1.2
154500.0,1.2
154560.0,1.2
154620.0,1.2
154680.0,1.2
154740.0,1.2
154800.0,1.2
154860.0,1.2
154920.0,1.2
154980.0,1.2
155040.0,1.2
155100.0,1.2
155160.0,1.2
155220.0,1.2
155280.0,1.2
155340.0,1.2
155400.0,1.2
155460.0,1.2
155520.0,1.2
155580.0,1.2
155640.0,1.2
155700.0,1.2
155760.0,1.2
155820.0,1.2
155880.0,1.2
155940.0,1.2
156000.0,1.2
156060.0,1.2
156120.0,1.2
156180.0,1.2
156240.0,1.2
156300.0,1.2
156360.0,1.2
156420.0,1.2
156480.0,1.2
156540.0,1.2
156600.0,1.2
156660.0,1.2
156720.0,1.2
156780.0,1.2
156840.0,1.2
156900.0,1.2
156960.0,1.2
157020.0,1.2
157080.0,1.2
157140.0,1.2
157200.0,1.2
157260.0,1.2
157320.0,1.2
157380.0,1.2
157440.0,1.2
157500.0,1.2
157560.0,1.2
157620.0,1.2
157680.0,1.2
157740.0,1.2
157800.0,1.2
157860.0,1.2
157920.0,1.2
157980.0,1.2
158040.0,1.2
158100.0,1.2
158160.0,1.2
158220.0,1.2
158280.0,1.2
158340.0,1.2
158400.0,1.2
158460.0,1.2
158520.0,1.2
158580.0,1.2
158640.0,1.2
158700.0,1.2
158760.0,1.2
158820.0,1.2
158880.0,1.2
158940.0,1.2
159000.0,1.2
159060.0,1.2
159120.0,1.2
159180.0,1.2
159240.0,1.2
159300.0,1.2
159360.0,1.2
159420.0,1.2
159480.0,1.2
159540.0,1.2
159600.0,1.2
159660.0,1.2
159720.0,1.2
159780.0,1.2
159840.0,1.2
159900.0,1.2
159960.0,1.2
160020.0,1.2
160080.0,1.2
160140.0,1.2
160200.0,1.2
160260.0,1.2
160320.0,1.2
160380.0,1.2
160440.0,1.2
160500.0,1.2
160560.0,1.2
160620.0,1.2
160680.0,1.2
160740.0,1.2
160800.0,1.2
160860.0,1.2
160920.0,1.2
160980.0,1.2
161040.0,1.2
161100.0,1.2
161160.0,1.2
161220.0,1.2
161280.0,1.2
161340.0,1.2
161400.0,1.2
161460.0,1.2
161520.0,1.2
161580.0,1.2
161640.0,1.2
161700.0,1.2
161760.0,1.2
161820.0,1.2
161880.0,1.2
161940.0,1.2
162000.0,1.2
162060.0,1.2
162120.0,1.2
162180.0,1.2
162240.0,1.2
162300.0,1.2
162360.0,1.2
162420.0,1.2
162480.0,1.2
162540.0,1.2
162600.0,1.2
162660.0,1.2
162720.0,1.2
162780.0,1.2
162840.0,1.2
162900.0,1.2
162960.0,1.2
163020.0,1.2
163080.0,1.2
163140.0,1.2
163200.0,1.2
163260.0,1.2
163320.0,1.2
163380.0,1.2
163440.0,1.2
163500.0,1.2
163560.0,1.2
163620.0,1.2
163680.0,1.2
163740.0,1.2
163800.0,1.2
163860.0,1.2
163920.0,1.2
163980.0,1.2
164040.0,1.2
164100.0,1.2
164160.0,1.2
164220.0,1.2
164280.0,1.2
164340.0,1.2
164400.0,1.2
164460.0,1.2
164520.0,1.2
164580.0,1.2
164640.0,1.2
164700.0,1.2
164760.0,1.2
164820.0,1.2
164880.0,1.2
164940.0,1.2
165000.0,1.2
165060.0,1.2
165120.0,1.2
165180.0,1.2
165240.0,1.2
165300.0,1.2
165360.0,1.2
165420.0,1.2
165480.0,1.2
165540.0,1.2
165600.0,1.2
165660.0,1.2
165720.0,1.2
165780.0,1.2
165840.0,1.2
165900.0,1.2
165960.0,1.2
166020.0,1.2
166080.0,1.2
166140.0,1.2
166200.0,1.2
166260.0,1.2
166320.0,1.2
166380.0,1.2
166440.0,1.2
166500.0,1.2
166560.0,1.2
166620.0,1.2
166680.0,1.2
166740.0,1.2
166800.0,1.2
166860.0,1.2
166920.0,1.2
166980.0,1.2
167040.0,1.2
167100.0,1.2
167160.0,1.2
167220.0,1.2
167280.0,1.2
167340.0,1.2
167400.0,1.2
167460.0,1.2
167520.0,1.2
167580.0,1.2
167640.0,1.2
167700.0,1.2
167760.0,1.2
167820.0,1.2
167880.0,1.2
167940.0,1.2
168000.0,1.2
168060.0,1.2
168120.0,1.2
168180.0,1.2
168240.0,1.2
168300.0,1.2
168360.0,1.2
168420.0,1.2
168480.0,1.2
168540.0,1.2
168600.0,1.2
168660.0,1.2
168720.0,1.2
168780.0,1.2
168840.0,1.2
168900.0,1.2
168960.0,1.2
169020.0,1.2
169080.0,1.2
169140.0,1.2
169200.0,1.2
169260.0,1.2
169320.0,1.2
169380.0,1.2
169440.0,1.2
169500.0,1.2
169560.0,1.2
169620.0,1.2
169680.0,1.2
169740.0,1.2
169800.0,1.2
169860.0,1.2
169920.0,1.2
169980.0,1.2
170040.0,1.2
170100.0,1.2
170160.0,1.2
170220.0,1.2
170280.0,1.2
170340.0,1.2
170400.0,1.2
170460.0,1.2
170520.0,1.2
170580.0,1.2
170640.0,1.2
170700.0,1.2
170760.0,1.2
170820.0,1.2
170880.0,1.2
170940.0,1.2
171000.0,1.2
171060.0,1.2
171120.0,1.2
171180.0,1.2
171240.0,1.2
171300.0,1.2
171360.0,1.2
171420.0,1.2
171480.0,1.2
171540.0,1.2
171600.0,1.2
171660.0,1.2
171720.0,1.2
171780.0,1.2
171840.0,1.2
171900.0,1.2
171960.0,1.2
172020.0,1.2
172080.0,1.2
172140.0,1.2
172200.0,1.2
172260.0,1.2
172320.0,1.2
172380.0,1.2
172440.0,1.2
172500.0,1.2
172560.0,1.2
172620.0,1.2
172680.0,1.2
172740.0,1.2
172800.0,1.2
172860.0,1.2
172920.0,1.2
172980.0,1.2
173040.0,1.2
173100.0,1.2
173160.0,1.2
173220.0,1.2
173280.0,1.2
173340.0,1.2
173400.0,1.2
173460.0,1.2
173520.0,1.2
173580.0,1.2
173640.0,1.2
173700.0,1.2
173760.0,1.2
173820.0,1.2
173880.0,1.2
173940.0,1.2
174000.0,1.2
174060.0,1.2
174120.0,1.2
174180.0,1.2
174240.0,1.2
174300.0,1.2
174360.0,1.2
174420.0,1.2
174480.0,1.2
174540.0,1.2
174600.0,1.2
174660.0,1.2
174720.0,1.2
174780.0,1.2
174840.0,1.2
174900.0,1.2
174960.0,1.2
175020.0,1.2
175080.0,1.2
175140.0,1.2
175200.0,1.2
175260.0,1.2
175320.0,1.2
175380.0,1.2
175440.0,1.2
175500.0,1.2
175560.0,1.2
175620.0,1.2
175680.0,1.2
175740.0,1.2
175800.0,1.2
175860.0,1.2
175920.0,1.2
175980.0,1.2
176040.0,1.2
176100.0,1.2
176160.0,1.2
176220.0,1.2
176280.0,1.2
176340.0,1.2
176400.0,1.2
176460.0,1.2
176520.0,1.2
176580.0,1.2
176640.0,1.2
176700.0,1.2
176760.0,1.2
176820.0,1.2
176880.0,1.2
176940.0,1.2
177000.0,1.2
177060.0,1.2
177120.0,1.2
177180.0,1.2
177240.0,1.2
177300.0,1.2
177360.0,1.2
177420.0,1.2
177480.0,1.2
177540.0,1.2
177600.0,1.2
177660.0,1.2
177720.0,1.2
177780.0,1.2
177840.0,1.2
177900.0,1.2
177960.0,1.2
178020.0,1.2
178080.0,1.2
178140.0,1.2
178200.0,1.2
178260.0,1.2
178320.0,1.2
178380.0,1.2
178440.0,1.2
178500.0,1.2
178560.0,1.2
178620.0,1.2
178680.0,1.2
178740.0,1.2
178800.0,1.2
178860.0,1.2
178920.0,1.2
178980.0,1.2
179040.0,1.2
179100.0,1.2
179160.0,1.2
179220.0,1.2
179280.0,1.2
179340.0,1.2
179400.0,1.2
179460.0,1.2
179520.0,1.2
179580.0,1.2
179640.0,1.2
179700.0,1.2
179760.0,1.2
179820.0,1.2
179880.0,1.2
179940.0,1.2
180000.0,1.2
180060.0,1.2
180120.0,1.2
180180.0,1.2
180240.0,1.2
180300.0,1.2
180360.0,1.2
180420.0,1.2
180480.0,1.2
180540.0,1.2
180600.0,1.2
180660.0,1.2
180720.0,1.2
180780.0,1.2
180840.0,1.2
180900.0,1.2
180960.0,1.2
181020.0,1.2
181080.0,1.2
181140.0,1.2
181200.0,1.2
181260.0,1.2
181320.0,1.2
181380.0,1.2
181440.0,1.2
181500.0,1.2
181560.0,1.2
181620.0,1.2
181680.0,1.2
181740.0,1.2
181800.0,1.2
181860.0,1.2
181920.0,1.2
181980.0,1.2
182040.0,1.2
182100.0,1.2
182160.0,1.2
182220.0,1.2
182280.0,1.2
182340.0,1.2
182400.0,1.2
182460.0,1.2
182520.0,1.2
182580.0,1.2
182640.0,1.2
182700.0,1.2
182760.0,1.2
182820.0,1.2
182880.0,1.2
182940.0,1.2
183000.0,1.2
183060.0,1.2
183120.0,1.2
183180.0,1.2
183240.0,1.2
183300.0,1.2
183360.0,1.2
183420.0,1.2
183480.0,1.2
183540.0,1.2
183600.0,1.2
183660.0,1.2
183720.0,1.2
183780.0,1.2
183840.0,1.2
183900.0,1.2
183927.0,1.2
